Susceptible,Infected,Recovered
194.94658928247622,0.05258026570797988,4.552212569209317
194.8649394538199,0.05256571536603821,4.62648566144777
194.7926923749971,0.052325772145313296,4.692412128424808
194.7312911928229,0.05187061598570443,4.748670344929921
194.6818894969873,0.05121710496503953,4.794195914679524
194.6453155422909,0.05038751620194128,4.828215344890943
194.62205533156694,0.049408016924115096,4.850262818582815
194.61225416112313,0.048307063280742864,4.860180247013538
194.6157345845542,0.047113876413646914,4.858102324737408
194.63202775131174,0.045857111696689004,4.844429248817508
194.66041420490149,0.04456379893644824,4.819790590775795
194.69997015296352,0.043258581952726936,4.785003920740359
194.74961550625196,0.04196324862365201,4.741031558376186
194.80816070123342,0.04069651535197843,4.6889381974148225
194.8743499510796,0.03947403503675899,4.629851573003241
194.94689918722548,0.038308550408883396,4.564927823234918
