,Mu,Susceptible,Infected,Recovered
37,0.5886983710041374,0.2928855385051057,0.5953708384774064,0.7042553317947954
38,0.5921974092814235,0.2929356560705921,0.6086346754730471,0.7040035557215778
39,0.5959385159405158,0.29141212848417797,0.6233010320235531,0.7053215341053952
40,0.5998403830010813,0.2883232339688127,0.639160127104863,0.708202571126907
41,0.6038187093998758,0.2837029423864834,0.6559550283725716,0.7126147482121863
42,0.6077883719273789,0.27761377323248265,0.6733796871298051,0.7184980739284846
43,0.6116656428266458,0.2701494898197185,0.6910801101822585,0.725761766189914
44,0.6153703743509062,0.2614371145424327,0.7086596597969204,0.7342821726476243
45,0.6188280319640498,0.2516378473674058,0.7256890571267605,0.7439017422100878
46,0.6219714714693683,0.2409464672369981,0.74172119717402,0.7544294679781849
47,0.6247423904991971,0.2295888469291448,0.7563103029152036,0.7656431769256954
48,0.6270923929635044,0.2178173871992105,0.7690341077224587,0.7772938746823763
49,0.6289837023298849,0.20590429602832386,0.7795174229762094,0.7891122369126238
50,0.6303895124280652,0.1941329559400001,0.7874545841335511,0.8008170298423133
51,0.6312940391374285,0.18278781033162594,0.7926284056766244,0.8121250525403925
52,0.6316922854392264,0.1721435687336296,0.7949232058129622,0.8227618243205689
53,0.6315896426316028,0.16245438153876995,0.7943307580353443,0.8324723768420559
54,0.6310013208830004,0.15394395838159797,0.7909482824386892,0.841031183306221
55,0.6299516655332743,0.1467973384210755,0.7849690502672211,0.8482505085104335
56,0.6284733795345024,0.14115491653641427,0.7766669632001846,0.8539865598142091
57,0.6266066395193368,0.13710901749011012,0.7663769766116246,0.8581431265695234
58,0.6243981552173018,0.1347031415788161,0.7544738804800805,0.8606725578411377
59,0.6219001315129812,0.1339336048534641,0.7413513331767041,0.8615743362406877
60,0.6191691668613198,0.13475322584010208,0.7274030464351106,0.8608915770352207
61,0.6162650853741081,0.13707654587694879,0.7130072224603043,0.8587059552985266
62,0.613249742263183,0.14078597200038787,0.6985149332307581,0.8551316666477328
63,0.6101857702383909,0.1457384898568053,0.6842422219794562,0.8503087773385464
64,0.6071353909910439,0.15177220381325796,0.670466053502404,0.844396707325388
65,0.6041592279547763,0.15871260720988084,0.657423066637397,0.8375679545356978
66,0.6013151884486264,0.16637820848907003,0.6453106342141296,0.8300024408674673
67,0.5986574385237846,0.17458538199337698,0.6342895204535369,0.8218826189230342
68,0.5962354747368069,0.18315241164805512,0.624487439979333,0.813389378648439
69,0.5940933144889906,0.19190271898029554,0.6160030308042496,0.8046987675677961
70,0.592268810963598,0.20066730507000885,0.6089098247147053,0.7959794993140762
71,0.5907930719761934,0.2092866096719475,0.6032598272858761,0.7873910507253246
72,0.5896900134112697,0.21761177983028562,0.5990866291385739,0.7790823560326898
73,0.5889760251509044,0.22550552626031609,0.5964078418920101,0.7711909215527909
74,0.5886597523156912,0.2328426760538852,0.5952268108005911,0.7638422525366159
75,0.5887419906503516,0.23951053615485207,0.5955335782386268,0.7571494776872254
76,0.589215701570168,0.24540916062167178,0.5973051230203266,0.7512130778211131
77,0.5900661515459977,0.250451612649488,0.6005049178808173,0.7461206270114413
78,0.5912711849970601,0.2545642904298713,0.6050818869343301,0.7419464760952845
79,0.5928016383570998,0.2576873678018443,0.6109688701005976,0.7387513263377418
80,0.5946219081232121,0.25977539835192187,0.6180807650786827,0.7365816426844498
81,0.5966906700712709,0.2607980591160958,0.6263125166392827,0.7354689287430021
82,0.5989617524803225,0.2607410536740688,0.6355372156094536,0.7354288409118136
83,0.6013851519622032,0.25960711046659957,0.6456045938769517,0.7364602030120327
84,0.603908170403551,0.2574170087505748,0.6563402360726472,0.7385439858381709
85,0.6064766435393455,0.2542105243699053,0.667545852244344,0.7416423561454804
86,0.6090362214355738,0.2500471631140609,0.6790009339564845,0.7456979242881427
87,0.6115336568100798,0.24500653383607301,0.6904660657847508,0.7506333358874304
88,0.6139180475887661,0.2391881945206474,0.7016880238531946,0.7563513734093822
89,0.6161419966479255,0.23271083184869973,0.712406702568436,0.7627357070422667
90,0.6181626402215769,0.22571063706499173,0.72236363568032,0.7696524348718129
91,0.6199425170567104,0.21833880880111775,0.7313117134212503,0.7769524860391356
92,0.6214502570095427,0.21075817258463558,0.7390254740284837,0.7844749036621003
93,0.6226610810680371,0.20313898629372382,0.7453112019001779,0.7920509460820577
94,0.6235571106554122,0.19565409441284487,0.7500159689144246,0.7995088521459262
95,0.6241275055077832,0.18847365991830697,0.7530348582905014,0.8066790490058344
96,0.6243684393901836,0.1817597285340332,0.7543156762168401,0.8133995542532624
97,0.6242829194676289,0.17566104253664858,0.7538606622912688,0.8195211591470971
98,0.6238804965255227,0.1703083089873681,0.7517252307737066,0.8249121871638642
99,0.6231768502064023,0.16581029333891975,0.7480137605288446,0.8294624556898953
100,0.6221932942634251,0.16225089132111503,0.742873061293678,0.8330862809617606
101,0.6209561981319088,0.15968733618533848,0.7364840933806722,0.8357243626935562
102,0.6194963201523273,0.15814956051021098,0.7290526242372257,0.8373445219824632
103,0.6178481131091672,0.15764069604479283,0.7207998409847568,0.8379412983896529
104,0.6160489587610182,0.15813851759569472,0.7119533053251544,0.8375345966918256
105,0.6141383775095618,0.15959770349127034,0.7027389458852724,0.836167503843944
106,0.6121572179890464,0.1619526789968084,0.6933743806983333,0.833903507368686
107,0.6101468335581143,0.16512082661495892,0.6840636947501075,0.8308233305357086
108,0.6081482788571924,0.16900588009569337,0.6749937620148896,0.8270215670806704
109,0.6062015254453965,0.17350130007335904,0.6663319175136129,0.82260332015524
110,0.6043447184167116,0.17849350884020954,0.6582248189095937,0.8176809700244961
111,0.6026134842515231,0.18386487944340293,0.6507982462429972,0.8123711782578901
112,0.6010403059248256,0.18949641213265764,0.6441576114193355,0.8067921979723495
113,0.5996539574026345,0.19527003702922605,0.6383888690879801,0.8010615546797815
114,0.5984790333089826,0.2010706838141467,0.6335597422288096,0.795293957425214
115,0.5975355491248029,0.20678786252946335,0.6297209621760396,0.7895997000573454
116,0.5968386313840222,0.21231706755893912,0.6269074551719669,0.7840832403531129
117,0.5963982969011404,0.2175608873896919,0.6251393616817089,0.7788420759592786
118,0.5962193219681221,0.22242991870937917,0.624422820841791,0.7739658190279487
119,0.5963012039574247,0.22684352035456268,0.6247504915314465,0.7695354342419853
120,0.5966382163068535,0.23073045575254295,0.6261018052737177,0.7656225915109329
121,0.597219562725023,0.2340294657503974,0.6284429934497314,0.7622890908866301
122,0.5980296232234411,0.23668978924091405,0.6317269058595822,0.7595863420775131
123,0.5990482996898473,0.23867166847050497,0.6358927262079196,0.7575548604659158
124,0.6002514552582812,0.23994683654240256,0.6408656654746481,0.7562237812851043
125,0.601611443552209,0.24049898747893478,0.6465567506388016,0.7556103903643442
