Country,Year,Sex,Age,Population
Japan,2006,Male,8,605158
Japan,2006,Male,9,605158
Japan,2006,Female,5,573585
Japan,2006,Female,6,573585
Japan,2006,Female,7,573585
Japan,2006,Female,8,573585
Japan,2006,Female,9,573585
Japan,2006,Male,10,620043
Japan,2006,Male,11,620043
Japan,2006,Male,12,620043
Japan,2006,Male,13,620043
Japan,2006,Male,14,620043
Japan,2006,Female,10,587985
Japan,2006,Female,11,587985
Japan,2006,Female,12,587985
Japan,2006,Female,13,587985
Japan,2006,Female,14,587985
Japan,2006,Male,15,675353
Japan,2006,Male,16,675353
Japan,2006,Male,17,675353
Japan,2006,Male,18,675353
Japan,2006,Male,19,675353
Japan,2006,Female,15,641007
Japan,2006,Female,16,641007
Japan,2006,Female,17,641007
Japan,2006,Female,18,641007
Japan,2006,Female,19,641007
Japan,2006,Male,20,759286
Japan,2006,Male,21,759286
Japan,2006,Male,22,759286
Japan,2006,Male,23,759286
Japan,2006,Male,24,759286
Japan,2006,Female,20,721748
Japan,2006,Female,21,721748
Japan,2006,Female,22,721748
Japan,2006,Female,23,721748
Japan,2006,Female,24,721748
Japan,2006,Male,25,830368
Japan,2006,Male,26,830368
Japan,2006,Male,27,830368
Japan,2006,Male,28,830368
Japan,2006,Male,29,830368
Japan,2006,Female,25,796934
Japan,2006,Female,26,796934
Japan,2006,Female,27,796934
Japan,2006,Female,28,796934
Japan,2006,Female,29,796934
Japan,2006,Male,30,1011726
Japan,2006,Male,31,1011726
Japan,2006,Male,32,1011726
Japan,2006,Male,33,1011726
Japan,2006,Male,34,1011726
Japan,2006,Female,30,969020
Japan,2006,Female,31,969020
Japan,2006,Female,32,969020
Japan,2006,Female,33,969020
Japan,2006,Female,34,969020
Japan,2006,Male,35,914507
Japan,2006,Male,36,914507
Japan,2006,Male,37,914507
Japan,2006,Male,38,914507
Japan,2006,Male,39,914507
Japan,2006,Female,35,886496
Japan,2006,Female,36,886496
Japan,2006,Female,37,886496
Japan,2006,Female,38,886496
Japan,2006,Female,39,886496
Japan,2006,Male,40,823810
Japan,2006,Male,41,823810
Japan,2006,Male,42,823810
Japan,2006,Male,43,823810
Japan,2006,Male,44,823810
Japan,2006,Female,40,797955
Japan,2006,Female,41,797955
Japan,2006,Female,42,797955
Japan,2006,Female,43,797955
Japan,2006,Female,44,797955
Japan,2006,Male,45,785219
Japan,2006,Male,46,785219
Japan,2006,Male,47,785219
Japan,2006,Male,48,785219
Japan,2006,Male,49,785219
Japan,2006,Female,45,762442
Japan,2006,Female,46,762442
Japan,2006,Female,47,762442
Japan,2006,Female,48,762442
Japan,2006,Female,49,762442
Japan,2006,Male,50,876524
Japan,2006,Male,51,876524
Japan,2006,Male,52,876524
Japan,2006,Male,53,876524
Japan,2006,Male,54,876524
Japan,2006,Female,50,859170
Japan,2006,Female,51,859170
Japan,2006,Female,52,859170
Japan,2006,Female,53,859170
Japan,2006,Female,54,859170
Japan,2006,Male,55,1015124
Japan,2006,Male,56,1015124
Japan,2006,Male,57,1015124
Japan,2006,Male,58,1015124
Japan,2006,Male,59,1015124
Japan,2006,Female,55,1021564
Japan,2006,Female,56,1021564
Japan,2006,Female,57,1021564
Japan,2006,Female,58,1021564
Japan,2006,Female,59,1021564
Japan,2006,Male,60,859933
Japan,2006,Male,61,859933
Japan,2006,Male,62,859933
Japan,2006,Male,63,859933
Japan,2006,Male,64,859933
Japan,2006,Female,60,903102
Japan,2006,Female,61,903102
Japan,2006,Female,62,903102
Japan,2006,Female,63,903102
Japan,2006,Female,64,903102
Japan,2006,Male,65,711359
Japan,2006,Male,66,711359
Japan,2006,Male,67,711359
Japan,2006,Male,68,711359
Japan,2006,Male,69,711359
Japan,2006,Female,65,780104
Japan,2006,Female,66,780104
Japan,2006,Female,67,780104
Japan,2006,Female,68,780104
Japan,2006,Female,69,780104
Japan,2006,Male,75,450235
Japan,2006,Male,76,450235
Japan,2006,Male,77,450235
Japan,2006,Male,78,450235
Japan,2006,Male,79,450235
Japan,2006,Female,75,610597
Japan,2006,Female,76,610597
Japan,2006,Female,77,610597
Japan,2006,Female,78,610597
Japan,2006,Female,79,610597
Japan,2006,Male,80,48517
Japan,2006,Male,81,48517
Japan,2006,Male,82,48517
Japan,2006,Male,83,48517
Japan,2006,Male,84,48517
Japan,2006,Male,85,48517
Japan,2006,Male,86,48517
Japan,2006,Male,87,48517
Japan,2006,Male,88,48517
Japan,2006,Male,89,48517
Japan,2006,Male,90,48517
Japan,2006,Male,91,48517
Japan,2006,Male,92,48517
Japan,2006,Male,93,48517
Japan,2006,Male,94,48517
Japan,2006,Male,95,48517
Japan,2006,Male,96,48517
Japan,2006,Male,97,48517
Japan,2006,Male,98,48517
Japan,2006,Male,99,48517
Japan,2006,Male,100,48517
Japan,2006,Male,101,48517
Japan,2006,Male,102,48517
Japan,2006,Male,103,48517
Japan,2006,Male,104,48517
Japan,2006,Male,105,48517
Japan,2006,Male,106,48517
Japan,2006,Male,107,48517
Japan,2006,Male,108,48517
Japan,2006,Male,109,48517
Japan,2006,Male,110,48517
Japan,2006,Male,111,48517
Japan,2006,Male,112,48517
Japan,2006,Male,113,48517
Japan,2006,Male,114,48517
Japan,2006,Male,115,48517
Japan,2006,Male,116,48517
Japan,2006,Male,117,48517
Japan,2006,Male,118,48517
Japan,2006,Male,119,48517
Japan,2006,Male,120,48517
Japan,2006,Male,121,48517
Japan,2006,Male,122,48517
Japan,2006,Female,80,101825
Japan,2006,Female,81,101825
Japan,2006,Female,82,101825
Japan,2006,Female,83,101825
Japan,2006,Female,84,101825
Japan,2006,Female,85,101825
Japan,2006,Female,86,101825
Japan,2006,Female,87,101825
Japan,2006,Female,88,101825
Japan,2006,Female,89,101825
Japan,2006,Female,90,101825
Japan,2006,Female,91,101825
Japan,2006,Female,92,101825
Japan,2006,Female,93,101825
Japan,2006,Female,94,101825
Japan,2006,Female,95,101825
Japan,2006,Female,96,101825
Japan,2006,Female,97,101825
Japan,2006,Female,98,101825
Japan,2006,Female,99,101825
Japan,2006,Female,100,101825
Japan,2006,Female,101,101825
Japan,2006,Female,102,101825
Japan,2006,Female,103,101825
Japan,2006,Female,104,101825
Japan,2006,Female,105,101825
Japan,2006,Female,106,101825
Japan,2006,Female,107,101825
Japan,2006,Female,108,101825
Japan,2006,Female,109,101825
Japan,2006,Female,110,101825
Japan,2006,Female,111,101825
Japan,2006,Female,112,101825
Japan,2006,Female,113,101825
Japan,2006,Female,114,101825
Japan,2006,Female,115,101825
Japan,2006,Female,116,101825
Japan,2006,Female,117,101825
Japan,2006,Female,118,101825
Japan,2006,Female,119,101825
Japan,2006,Female,120,101825
Japan,2006,Female,121,101825
Japan,2006,Female,122,101825
Japan,2005,Male,0,579741
Japan,2005,Male,1,579741
Japan,2005,Male,2,579741
Japan,2005,Male,3,579741
Japan,2005,Male,4,579741
Japan,2005,Female,0,549262
Japan,2005,Female,1,549262
Japan,2005,Female,2,549262
Japan,2005,Female,3,549262
Japan,2005,Female,4,549262
Japan,2005,Male,5,608297
Japan,2005,Male,6,608297
Japan,2005,Male,7,608297
Japan,2005,Male,8,608297
Japan,2005,Male,9,608297
Japan,2005,Female,5,576547
Japan,2005,Female,6,576547
Japan,2005,Female,7,576547
Japan,2005,Female,8,576547
Japan,2005,Female,9,576547
Japan,2005,Male,10,626364
Japan,2005,Male,11,626364
Japan,2005,Male,12,626364
Japan,2005,Male,13,626364
Japan,2005,Male,14,626364
Japan,2005,Female,10,593957
Japan,2005,Female,11,593957
Japan,2005,Female,12,593957
Japan,2005,Female,13,593957
Japan,2005,Female,14,593957
Japan,2005,Male,15,690733
Japan,2005,Male,16,690733
Japan,2005,Male,17,690733
Japan,2005,Male,18,690733
Japan,2005,Male,19,690733
Japan,2005,Female,15,655535
Japan,2005,Female,16,655535
Japan,2005,Female,17,655535
Japan,2005,Female,18,655535
Japan,2005,Female,19,655535
Japan,2005,Male,20,775332
Japan,2005,Male,21,775332
Japan,2005,Male,22,775332
Japan,2005,Male,23,775332
Japan,2005,Male,24,775332
Japan,2005,Female,20,737621
Japan,2005,Female,21,737621
Japan,2005,Female,22,737621
Japan,2005,Female,23,737621
Japan,2005,Female,24,737621
Japan,2005,Male,25,856431
Japan,2005,Male,26,856431
Japan,2005,Male,27,856431
Japan,2005,Male,28,856431
Japan,2005,Male,29,856431
Japan,2005,Female,25,822241
Japan,2005,Female,26,822241
Japan,2005,Female,27,822241
Japan,2005,Female,28,822241
Japan,2005,Female,29,822241
Japan,2005,Male,30,1023762
Japan,2005,Male,31,1023762
Japan,2005,Male,32,1023762
Japan,2005,Male,33,1023762
Japan,2005,Male,34,1023762
Japan,2005,Female,30,980548
Japan,2005,Female,31,980548
Japan,2005,Female,32,980548
Japan,2005,Female,33,980548
Japan,2005,Female,34,980548
Japan,2005,Male,35,883309
Japan,2005,Male,36,883309
Japan,2005,Male,37,883309
Japan,2005,Male,38,883309
Japan,2005,Male,39,883309
Japan,2005,Female,35,857309
Japan,2005,Female,36,857309
Japan,2005,Female,37,857309
Japan,2005,Female,38,857309
Japan,2005,Female,39,857309
Japan,2005,Male,40,813066
Japan,2005,Male,41,813066
Japan,2005,Male,42,813066
Japan,2005,Male,43,813066
Japan,2005,Male,44,813066
Japan,2005,Female,40,786055
Japan,2005,Female,41,786055
Japan,2005,Female,42,786055
Japan,2005,Female,43,786055
Japan,2005,Female,44,786055
Japan,2005,Male,45,793394
Japan,2005,Male,46,793394
Japan,2005,Male,47,793394
Japan,2005,Male,48,793394
Japan,2005,Male,49,793394
Japan,2005,Female,45,770239
Japan,2005,Female,46,770239
Japan,2005,Female,47,770239
Japan,2005,Female,48,770239
Japan,2005,Female,49,770239
Japan,2005,Male,50,909641
Japan,2005,Male,51,909641
Japan,2005,Male,52,909641
Japan,2005,Male,53,909641
Japan,2005,Male,54,909641
Japan,2005,Female,50,892581
Japan,2005,Female,51,892581
Japan,2005,Female,52,892581
Japan,2005,Female,53,892581
Japan,2005,Female,54,892581
Japan,2005,Male,55,1021121
Japan,2005,Male,56,1021121
Japan,2005,Male,57,1021121
Japan,2005,Male,58,1021121
Japan,2005,Male,59,1021121
Japan,2005,Female,55,1029586
Japan,2005,Female,56,1029586
Japan,2005,Female,57,1029586
Japan,2005,Female,58,1029586
Japan,2005,Female,59,1029586
Japan,2005,Male,60,827969
Japan,2005,Male,61,827969
Japan,2005,Male,62,827969
Japan,2005,Male,63,827969
Japan,2005,Male,64,827969
Japan,2005,Female,60,871868
Japan,2005,Female,61,871868
Japan,2005,Female,62,871868
Japan,2005,Female,63,871868
Japan,2005,Female,64,871868
Japan,2005,Male,65,701204
Japan,2005,Male,66,701204
Japan,2005,Male,67,701204
Japan,2005,Male,68,701204
Japan,2005,Male,69,701204
Japan,2005,Female,65,770248
Japan,2005,Female,66,770248
Japan,2005,Female,67,770248
Japan,2005,Female,68,770248
Japan,2005,Female,69,770248
Japan,2005,Male,75,434710
Japan,2005,Male,76,434710
Japan,2005,Male,77,434710
Japan,2005,Male,78,434710
Japan,2005,Male,79,434710
Japan,2005,Female,75,596150
Japan,2005,Female,76,596150
Japan,2005,Female,77,596150
Japan,2005,Female,78,596150
Japan,2005,Female,79,596150
Japan,2005,Male,80,45095
Japan,2005,Male,81,45095
Japan,2005,Male,82,45095
Japan,2005,Male,83,45095
Japan,2005,Male,84,45095
Japan,2005,Male,85,45095
Japan,2005,Male,86,45095
Japan,2005,Male,87,45095
Japan,2005,Male,88,45095
Japan,2005,Male,89,45095
Japan,2005,Male,90,45095
Japan,2005,Male,91,45095
Japan,2005,Male,92,45095
Japan,2005,Male,93,45095
Japan,2005,Male,94,45095
Japan,2005,Male,95,45095
Japan,2005,Male,96,45095
Japan,2005,Male,97,45095
Japan,2005,Male,98,45095
Japan,2005,Male,99,45095
Japan,2005,Male,100,45095
Japan,2005,Male,101,45095
Japan,2005,Male,102,45095
Japan,2005,Male,103,45095
Japan,2005,Male,104,45095
Japan,2005,Male,105,45095
Japan,2005,Male,106,45095
Japan,2005,Male,107,45095
Japan,2005,Male,108,45095
Japan,2005,Male,109,45095
Japan,2005,Male,110,45095
Japan,2005,Male,111,45095
Japan,2005,Male,112,45095
Japan,2005,Male,113,45095
Japan,2005,Male,114,45095
Japan,2005,Male,115,45095
Japan,2005,Male,116,45095
Japan,2005,Male,117,45095
Japan,2005,Male,118,45095
Japan,2005,Male,119,45095
Japan,2005,Male,120,45095
Japan,2005,Male,121,45095
Japan,2005,Male,122,45095
Japan,2005,Female,80,96713
Japan,2005,Female,81,96713
Japan,2005,Female,82,96713
Japan,2005,Female,83,96713
Japan,2005,Female,84,96713
Japan,2005,Female,85,96713
Japan,2005,Female,86,96713
Japan,2005,Female,87,96713
Japan,2005,Female,88,96713
Japan,2005,Female,89,96713
Japan,2005,Female,90,96713
Japan,2005,Female,91,96713
Japan,2005,Female,92,96713
Japan,2005,Female,93,96713
Japan,2005,Female,94,96713
Japan,2005,Female,95,96713
Japan,2005,Female,96,96713
Japan,2005,Female,97,96713
Japan,2005,Female,98,96713
Japan,2005,Female,99,96713
Japan,2005,Female,100,96713
Japan,2005,Female,101,96713
Japan,2005,Female,102,96713
Japan,2005,Female,103,96713
Japan,2005,Female,104,96713
Japan,2005,Female,105,96713
Japan,2005,Female,106,96713
Japan,2005,Female,107,96713
Japan,2005,Female,108,96713
Japan,2005,Female,109,96713
Japan,2005,Female,110,96713
Japan,2005,Female,111,96713
Japan,2005,Female,112,96713
Japan,2005,Female,113,96713
Japan,2005,Female,114,96713
Japan,2005,Female,115,96713
Japan,2005,Female,116,96713
Japan,2005,Female,117,96713
Japan,2005,Female,118,96713
Japan,2005,Female,119,96713
Japan,2005,Female,120,96713
Japan,2005,Female,121,96713
Japan,2005,Female,122,96713
Japan,2004,Male,0,586390
Japan,2004,Male,1,586390
Japan,2004,Male,2,586390
Japan,2004,Male,3,586390
Japan,2004,Male,4,586390
Japan,2004,Female,0,555615
Japan,2004,Female,1,555615
Japan,2004,Female,2,555615
Japan,2004,Female,3,555615
Japan,2004,Female,4,555615
Japan,2004,Male,5,610812
Japan,2004,Male,6,610812
Japan,2004,Male,7,610812
Japan,2004,Male,8,610812
Japan,2004,Male,9,610812
Japan,2004,Female,5,579020
Japan,2004,Female,6,579020
Japan,2004,Female,7,579020
Japan,2004,Female,8,579020
Japan,2004,Female,9,579020
Japan,2004,Male,10,636312
Japan,2004,Male,11,636312
Japan,2004,Male,12,636312
Japan,2004,Male,13,636312
Japan,2004,Male,14,636312
Japan,2004,Female,10,603490
Japan,2004,Female,11,603490
Japan,2004,Female,12,603490
Japan,2004,Female,13,603490
Japan,2004,Female,14,603490
Japan,2004,Male,15,708007
Japan,2004,Male,16,708007
Japan,2004,Male,17,708007
Japan,2004,Male,18,708007
Japan,2004,Male,19,708007
Japan,2004,Female,15,672012
Japan,2004,Female,16,672012
Japan,2004,Female,17,672012
Japan,2004,Female,18,672012
Japan,2004,Female,19,672012
Japan,2004,Male,20,790972
Japan,2004,Male,21,790972
Japan,2004,Male,22,790972
Japan,2004,Male,23,790972
Japan,2004,Male,24,790972
Japan,2004,Female,20,753623
Japan,2004,Female,21,753623
Japan,2004,Female,22,753623
Japan,2004,Female,23,753623
Japan,2004,Female,24,753623
Japan,2004,Male,25,892231
Japan,2004,Male,26,892231
Japan,2004,Male,27,892231
Japan,2004,Male,28,892231
Japan,2004,Male,29,892231
Japan,2004,Female,25,856313
Japan,2004,Female,26,856313
Japan,2004,Female,27,856313
Japan,2004,Female,28,856313
Japan,2004,Female,29,856313
Japan,2004,Male,30,1019369
Japan,2004,Male,31,1019369
Japan,2004,Male,32,1019369
Japan,2004,Male,33,1019369
Japan,2004,Male,34,1019369
Japan,2004,Female,30,977595
Japan,2004,Female,31,977595
Japan,2004,Female,32,977595
Japan,2004,Female,33,977595
Japan,2004,Female,34,977595
Japan,2004,Male,35,861214
Japan,2004,Male,36,861214
Japan,2004,Male,37,861214
Japan,2004,Male,38,861214
Japan,2004,Male,39,861214
Japan,2004,Female,35,836155
Japan,2004,Female,36,836155
Japan,2004,Female,37,836155
Japan,2004,Female,38,836155
Japan,2004,Female,39,836155
Japan,2004,Male,40,805514
Japan,2004,Male,41,805514
Japan,2004,Male,42,805514
Japan,2004,Male,43,805514
Japan,2004,Male,44,805514
Japan,2004,Female,40,778079
Japan,2004,Female,41,778079
Japan,2004,Female,42,778079
Japan,2004,Female,43,778079
Japan,2004,Female,44,778079
Japan,2004,Male,45,809846
Japan,2004,Male,46,809846
Japan,2004,Male,47,809846
Japan,2004,Male,48,809846
Japan,2004,Male,49,809846
Japan,2004,Female,45,786405
Japan,2004,Female,46,786405
Japan,2004,Female,47,786405
Japan,2004,Female,48,786405
Japan,2004,Female,49,786405
Japan,2004,Male,50,944621
Japan,2004,Male,51,944621
Japan,2004,Male,52,944621
Japan,2004,Male,53,944621
Japan,2004,Male,54,944621
Japan,2004,Female,50,929115
Japan,2004,Female,51,929115
Japan,2004,Female,52,929115
Japan,2004,Female,53,929115
Japan,2004,Female,54,929115
Japan,2004,Male,55,1009715
Japan,2004,Male,56,1009715
Japan,2004,Male,57,1009715
Japan,2004,Male,58,1009715
Japan,2004,Male,59,1009715
Japan,2004,Female,55,1021665
Japan,2004,Female,56,1021665
Japan,2004,Female,57,1021665
Japan,2004,Female,58,1021665
Japan,2004,Female,59,1021665
Japan,2004,Male,60,801633
Japan,2004,Male,61,801633
Japan,2004,Male,62,801633
Japan,2004,Male,63,801633
Japan,2004,Male,64,801633
Japan,2004,Female,60,846591
Japan,2004,Female,61,846591
Japan,2004,Female,62,846591
Japan,2004,Female,63,846591
Japan,2004,Female,64,846591
Japan,2004,Male,65,690392
Japan,2004,Male,66,690392
Japan,2004,Male,67,690392
Japan,2004,Male,68,690392
Japan,2004,Male,69,690392
Japan,2004,Female,65,762391
Japan,2004,Female,66,762391
Japan,2004,Female,67,762391
Japan,2004,Female,68,762391
Japan,2004,Female,69,762391
Japan,2004,Male,75,412901
Japan,2004,Male,76,412901
Japan,2004,Male,77,412901
Japan,2004,Male,78,412901
Japan,2004,Male,79,412901
Japan,2004,Female,75,577215
Japan,2004,Female,76,577215
Japan,2004,Female,77,577215
Japan,2004,Female,78,577215
Japan,2004,Female,79,577215
Japan,2004,Male,80,42856
Japan,2004,Male,81,42856
Japan,2004,Male,82,42856
Japan,2004,Male,83,42856
Japan,2004,Male,84,42856
Japan,2004,Male,85,42856
Japan,2004,Male,86,42856
Japan,2004,Male,87,42856
Japan,2004,Male,88,42856
Japan,2004,Male,89,42856
Japan,2004,Male,90,42856
Japan,2004,Male,91,42856
Japan,2004,Male,92,42856
Japan,2004,Male,93,42856
Japan,2004,Male,94,42856
Japan,2004,Male,95,42856
Japan,2004,Male,96,42856
Japan,2004,Male,97,42856
Japan,2004,Male,98,42856
Japan,2004,Male,99,42856
Japan,2004,Male,100,42856
Japan,2004,Male,101,42856
Japan,2004,Male,102,42856
Japan,2004,Male,103,42856
Japan,2004,Male,104,42856
Japan,2004,Male,105,42856
Japan,2004,Male,106,42856
Japan,2004,Male,107,42856
Japan,2004,Male,108,42856
Japan,2004,Male,109,42856
Japan,2004,Male,110,42856
Japan,2004,Male,111,42856
Japan,2004,Male,112,42856
Japan,2004,Male,113,42856
Japan,2004,Male,114,42856
Japan,2004,Male,115,42856
Japan,2004,Male,116,42856
Japan,2004,Male,117,42856
Japan,2004,Male,118,42856
Japan,2004,Male,119,42856
Japan,2004,Male,120,42856
Japan,2004,Male,121,42856
Japan,2004,Male,122,42856
Japan,2004,Female,80,91760
Japan,2004,Female,81,91760
Japan,2004,Female,82,91760
Japan,2004,Female,83,91760
Japan,2004,Female,84,91760
Japan,2004,Female,85,91760
Japan,2004,Female,86,91760
Japan,2004,Female,87,91760
Japan,2004,Female,88,91760
Japan,2004,Female,89,91760
Japan,2004,Female,90,91760
Japan,2004,Female,91,91760
Japan,2004,Female,92,91760
Japan,2004,Female,93,91760
Japan,2004,Female,94,91760
Japan,2004,Female,95,91760
Japan,2004,Female,96,91760
Japan,2004,Female,97,91760
Japan,2004,Female,98,91760
Japan,2004,Female,99,91760
Japan,2004,Female,100,91760
Japan,2004,Female,101,91760
Japan,2004,Female,102,91760
Japan,2004,Female,103,91760
Japan,2004,Female,104,91760
Japan,2004,Female,105,91760
Japan,2004,Female,106,91760
Japan,2004,Female,107,91760
Japan,2004,Female,108,91760
Japan,2004,Female,109,91760
Japan,2004,Female,110,91760
Japan,2004,Female,111,91760
Japan,2004,Female,112,91760
Japan,2004,Female,113,91760
Japan,2004,Female,114,91760
Japan,2004,Female,115,91760
Japan,2004,Female,116,91760
Japan,2004,Female,117,91760
Japan,2004,Female,118,91760
Japan,2004,Female,119,91760
Japan,2004,Female,120,91760
Japan,2004,Female,121,91760
Japan,2004,Female,122,91760
Japan,2003,Male,0,595546
Japan,2003,Male,1,595546
Japan,2003,Male,2,595546
Japan,2003,Male,3,595546
Japan,2003,Male,4,595546
Japan,2003,Female,0,564304
Japan,2003,Female,1,564304
Japan,2003,Female,2,564304
Japan,2003,Female,3,564304
Japan,2003,Female,4,564304
Japan,2003,Male,5,612371
Japan,2003,Male,6,612371
Japan,2003,Male,7,612371
Japan,2003,Male,8,612371
Japan,2003,Male,9,612371
Japan,2003,Female,5,580573
Japan,2003,Female,6,580573
Japan,2003,Female,7,580573
Japan,2003,Female,8,580573
Japan,2003,Female,9,580573
Japan,2003,Male,10,648685
Japan,2003,Male,11,648685
Japan,2003,Male,12,648685
Japan,2003,Male,13,648685
Japan,2003,Male,14,648685
Japan,2003,Female,10,615300
Japan,2003,Female,11,615300
Japan,2003,Female,12,615300
Japan,2003,Female,13,615300
Japan,2003,Female,14,615300
Japan,2003,Male,15,726270
Japan,2003,Male,16,726270
Japan,2003,Male,17,726270
Japan,2003,Male,18,726270
Japan,2003,Male,19,726270
Japan,2003,Female,15,689293
Japan,2003,Female,16,689293
Japan,2003,Female,17,689293
Japan,2003,Female,18,689293
Japan,2003,Female,19,689293
Japan,2003,Male,20,803348
Japan,2003,Male,21,803348
Japan,2003,Male,22,803348
Japan,2003,Male,23,803348
Japan,2003,Male,24,803348
Japan,2003,Female,20,766952
Japan,2003,Female,21,766952
Japan,2003,Female,22,766952
Japan,2003,Female,23,766952
Japan,2003,Female,24,766952
Japan,2003,Male,25,937268
Japan,2003,Male,26,937268
Japan,2003,Male,27,937268
Japan,2003,Male,28,937268
Japan,2003,Male,29,937268
Japan,2003,Female,25,898310
Japan,2003,Female,26,898310
Japan,2003,Female,27,898310
Japan,2003,Female,28,898310
Japan,2003,Female,29,898310
Japan,2003,Male,30,994711
Japan,2003,Male,31,994711
Japan,2003,Male,32,994711
Japan,2003,Male,33,994711
Japan,2003,Male,34,994711
Japan,2003,Female,30,956288
Japan,2003,Female,31,956288
Japan,2003,Female,32,956288
Japan,2003,Female,33,956288
Japan,2003,Female,34,956288
Japan,2003,Male,35,846441
Japan,2003,Male,36,846441
Japan,2003,Male,37,846441
Japan,2003,Male,38,846441
Japan,2003,Male,39,846441
Japan,2003,Female,35,820806
Japan,2003,Female,36,820806
Japan,2003,Female,37,820806
Japan,2003,Female,38,820806
Japan,2003,Female,39,820806
Japan,2003,Male,40,798359
Japan,2003,Male,41,798359
Japan,2003,Male,42,798359
Japan,2003,Male,43,798359
Japan,2003,Male,44,798359
Japan,2003,Female,40,770918
Japan,2003,Female,41,770918
Japan,2003,Female,42,770918
Japan,2003,Female,43,770918
Japan,2003,Female,44,770918
Japan,2003,Male,45,832040
Japan,2003,Male,46,832040
Japan,2003,Male,47,832040
Japan,2003,Male,48,832040
Japan,2003,Male,49,832040
Japan,2003,Female,45,807905
Japan,2003,Female,46,807905
Japan,2003,Female,47,807905
Japan,2003,Female,48,807905
Japan,2003,Female,49,807905
Japan,2003,Male,50,982978
Japan,2003,Male,51,982978
Japan,2003,Male,52,982978
Japan,2003,Male,53,982978
Japan,2003,Male,54,982978
Japan,2003,Female,50,969284
Japan,2003,Female,51,969284
Japan,2003,Female,52,969284
Japan,2003,Female,53,969284
Japan,2003,Female,54,969284
Japan,2003,Male,55,979740
Japan,2003,Male,56,979740
Japan,2003,Male,57,979740
Japan,2003,Male,58,979740
Japan,2003,Male,59,979740
Japan,2003,Female,55,995376
Japan,2003,Female,56,995376
Japan,2003,Female,57,995376
Japan,2003,Female,58,995376
Japan,2003,Female,59,995376
Japan,2003,Male,60,782699
Japan,2003,Male,61,782699
Japan,2003,Male,62,782699
Japan,2003,Male,63,782699
Japan,2003,Male,64,782699
Japan,2003,Female,60,827154
Japan,2003,Female,61,827154
Japan,2003,Female,62,827154
Japan,2003,Female,63,827154
Japan,2003,Female,64,827154
Japan,2003,Male,65,681388
Japan,2003,Male,66,681388
Japan,2003,Male,67,681388
Japan,2003,Male,68,681388
Japan,2003,Male,69,681388
Japan,2003,Female,65,757346
Japan,2003,Female,66,757346
Japan,2003,Female,67,757346
Japan,2003,Female,68,757346
Japan,2003,Female,69,757346
Japan,2003,Male,75,387743
Japan,2003,Male,76,387743
Japan,2003,Male,77,387743
Japan,2003,Male,78,387743
Japan,2003,Male,79,387743
Japan,2003,Female,75,557311
Japan,2003,Female,76,557311
Japan,2003,Female,77,557311
Japan,2003,Female,78,557311
Japan,2003,Female,79,557311
Japan,2003,Male,80,40917
Japan,2003,Male,81,40917
Japan,2003,Male,82,40917
Japan,2003,Male,83,40917
Japan,2003,Male,84,40917
Japan,2003,Male,85,40917
Japan,2003,Male,86,40917
Japan,2003,Male,87,40917
Japan,2003,Male,88,40917
Japan,2003,Male,89,40917
Japan,2003,Male,90,40917
Japan,2003,Male,91,40917
Japan,2003,Male,92,40917
Japan,2003,Male,93,40917
Japan,2003,Male,94,40917
Japan,2003,Male,95,40917
Japan,2003,Male,96,40917
Japan,2003,Male,97,40917
Japan,2003,Male,98,40917
Japan,2003,Male,99,40917
Japan,2003,Male,100,40917
Japan,2003,Male,101,40917
Japan,2003,Male,102,40917
Japan,2003,Male,103,40917
Japan,2003,Male,104,40917
Japan,2003,Male,105,40917
Japan,2003,Male,106,40917
Japan,2003,Male,107,40917
Japan,2003,Male,108,40917
Japan,2003,Male,109,40917
Japan,2003,Male,110,40917
Japan,2003,Male,111,40917
Japan,2003,Male,112,40917
Japan,2003,Male,113,40917
Japan,2003,Male,114,40917
Japan,2003,Male,115,40917
Japan,2003,Male,116,40917
Japan,2003,Male,117,40917
Japan,2003,Male,118,40917
Japan,2003,Male,119,40917
Japan,2003,Male,120,40917
Japan,2003,Male,121,40917
Japan,2003,Male,122,40917
Japan,2003,Female,80,87112
Japan,2003,Female,81,87112
Japan,2003,Female,82,87112
Japan,2003,Female,83,87112
Japan,2003,Female,84,87112
Japan,2003,Female,85,87112
Japan,2003,Female,86,87112
Japan,2003,Female,87,87112
Japan,2003,Female,88,87112
Japan,2003,Female,89,87112
Japan,2003,Female,90,87112
Japan,2003,Female,91,87112
Japan,2003,Female,92,87112
Japan,2003,Female,93,87112
Japan,2003,Female,94,87112
Japan,2003,Female,95,87112
Japan,2003,Female,96,87112
Japan,2003,Female,97,87112
Japan,2003,Female,98,87112
Japan,2003,Female,99,87112
Japan,2003,Female,100,87112
Japan,2003,Female,101,87112
Japan,2003,Female,102,87112
Japan,2003,Female,103,87112
Japan,2003,Female,104,87112
Japan,2003,Female,105,87112
Japan,2003,Female,106,87112
Japan,2003,Female,107,87112
Japan,2003,Female,108,87112
Japan,2003,Female,109,87112
Japan,2003,Female,110,87112
Japan,2003,Female,111,87112
Japan,2003,Female,112,87112
Japan,2003,Female,113,87112
Japan,2003,Female,114,87112
Japan,2003,Female,115,87112
Japan,2003,Female,116,87112
Japan,2003,Female,117,87112
Japan,2003,Female,118,87112
Japan,2003,Female,119,87112
Japan,2003,Female,120,87112
